Date,Price,Open,High,Low,Vol.,Change %
"Jul 10, 2020",212.28,207.51,212.6,206.57,50.71M,1.52%
"Jul 09, 2020",209.11,210.7,211.7,208.1,45.19M,-0.88%
"Jul 08, 2020",210.97,210.8,212.29,209.3,42.07M,0.21%
"Jul 07, 2020",210.53,213,214.23,210.51,44.73M,-1.90%
"Jul 06, 2020",214.61,212.97,216.79,212.94,55.46M,1.74%
"Jul 03, 2020",210.95,210,211.97,209,50.64M,0.64%
"Jul 02, 2020",209.6,205,210.15,204.28,76.38M,3.14%
"Jun 30, 2020",203.22,205.7,206,202.36,43.75M,-1.25%
"Jun 29, 2020",205.8,201,205.86,200.97,43.08M,1.30%
"Jun 26, 2020",203.15,206.97,207.5,201.76,46.69M,-1.82%
"Jun 25, 2020",206.92,201,207,200.75,71.50M,-0.18%
"Jun 23, 2020",207.3,207.7,209.74,206.43,53.49M,0.44%
"Jun 22, 2020",206.4,206.7,207.95,204.28,58.66M,-0.29%
"Jun 19, 2020",207,205.44,209.2,204.55,75.05M,1.59%
"Jun 18, 2020",203.77,207.8,208.1,202.72,72.28M,-2.10%
"Jun 17, 2020",208.14,208.52,210.35,206.94,56.58M,0.18%
"Jun 16, 2020",207.76,210.28,212.19,207.52,66.56M,0.21%
"Jun 15, 2020",207.32,205.07,207.85,202.3,76.00M,-0.49%
"Jun 11, 2020",208.35,208.91,209.24,206.01,70.03M,-1.97%
"Jun 10, 2020",212.53,217,217.58,211.82,91.90M,-2.16%
"Jun 09, 2020",217.23,221.13,221.88,215.44,69.17M,-1.39%
"Jun 08, 2020",220.3,219.8,223.15,217.45,88.83M,0.55%
"Jun 05, 2020",219.1,215.13,219.93,213.6,88.66M,2.82%
"Jun 04, 2020",213.1,220.67,221,212.55,122.49M,-3.79%
"Jun 03, 2020",221.5,214,221.92,213.51,145.04M,4.48%
"Jun 02, 2020",212,204.67,212,204,116.87M,4.10%
"Jun 01, 2020",203.66,203.1,205.93,201.81,65.65M,1.58%
"May 29, 2020",200.5,204.11,204.4,199.17,106.65M,-2.20%
"May 28, 2020",205,199.31,205,198.4,117.18M,3.27%
"May 27, 2020",198.51,194,198.97,193.32,116.07M,2.32%
"May 26, 2020",194,193,196.1,192.11,79.31M,1.57%
"May 25, 2020",191,189.62,191.31,188.8,23.14M,1.11%
"May 22, 2020",188.9,190.97,191.25,188.6,57.01M,-1.82%
"May 21, 2020",192.4,194,196.31,191.5,79.54M,-0.81%
"May 20, 2020",193.98,188.49,193.98,186.6,93.34M,2.63%
"May 19, 2020",189,190.37,192.55,186.8,105.32M,0.04%
"May 18, 2020",188.93,186.33,190,185.4,77.55M,2.76%
"May 15, 2020",183.85,186.13,186.78,183.33,63.15M,0.02%
"May 14, 2020",183.81,186.5,188.2,183.5,76.68M,-1.87%
"May 13, 2020",187.31,190.05,190.6,186.66,63.47M,-2.14%
"May 12, 2020",191.4,193.3,198,191.2,67.66M,-2.36%
"May 08, 2020",196.02,196,196.25,194.6,33.84M,0.26%
"May 07, 2020",195.51,196,198.15,195.06,57.73M,-0.10%
"May 06, 2020",195.7,195,197.23,194.3,49.56M,0.49%
"May 05, 2020",194.75,195.51,196.46,194,35.44M,0.55%
"May 04, 2020",193.69,195.68,195.68,193.26,56.40M,-1.80%
"Apr 30, 2020",197.25,196.51,199.7,195.46,87.20M,0.74%
"Apr 29, 2020",195.8,194.46,195.8,192.86,69.84M,1.56%
"Apr 28, 2020",192.8,188.5,194.22,188.17,78.58M,2.06%
"Apr 27, 2020",188.9,189.98,190.5,188.43,43.71M,-0.01%
"Apr 24, 2020",188.91,189.73,191.65,187.7,55.31M,-1.06%
"Apr 23, 2020",190.94,191.99,192.5,188.68,62.76M,0.39%
"Apr 22, 2020",190.2,185.01,191.94,184.5,75.36M,2.23%
"Apr 21, 2020",186.05,185.54,187.5,183.65,94.31M,-1.73%
"Apr 20, 2020",189.32,190.6,192.23,187.31,62.24M,-1.29%
"Apr 17, 2020",191.8,192.5,192.7,188.28,71.73M,1.75%
"Apr 16, 2020",188.5,187.22,191.67,183.53,109.17M,1.31%
"Apr 15, 2020",186.07,196,196.25,186.06,98.16M,-5.73%
"Apr 14, 2020",197.37,199.99,202.85,196.1,80.22M,-0.45%
"Apr 13, 2020",198.26,202,202.16,197.32,41.28M,-1.85%
"Apr 10, 2020",201.99,201.85,202.75,200.7,28.76M,-0.80%
"Apr 09, 2020",203.61,202.4,205.44,199.3,109.98M,1.66%
"Apr 08, 2020",200.29,196.02,200.29,195.12,89.98M,1.35%
"Apr 07, 2020",197.63,193.02,200.54,193.02,136.42M,3.63%
"Apr 06, 2020",190.7,187.52,192.02,186.42,77.86M,2.73%
"Apr 03, 2020",185.64,186.6,187.49,184.28,92.86M,-0.70%
"Apr 02, 2020",186.95,188.3,189.9,182,125.64M,1.17%
"Apr 01, 2020",184.78,183.2,185.47,182,76.83M,-1.30%
"Mar 31, 2020",187.21,186,188.77,184.25,114.03M,2.30%
"Mar 30, 2020",183,177,183.2,174.9,94.33M,1.45%
"Mar 27, 2020",180.38,188.05,188.97,180.17,114.28M,-4.09%
"Mar 26, 2020",188.07,187.69,191.2,182.8,111.60M,-0.01%
"Mar 25, 2020",188.08,196.38,201,182.32,187.98M,-2.37%
"Mar 24, 2020",192.64,193.3,195,189.1,104.88M,5.06%
"Mar 23, 2020",183.37,188,190.99,182.1,157.89M,-6.30%
"Mar 20, 2020",195.69,198.62,201.86,192.05,170.58M,3.26%
"Mar 19, 2020",189.51,178.5,190.15,173.06,187.43M,8.75%
"Mar 18, 2020",174.27,179,182.2,172.15,155.01M,-5.29%
"Mar 17, 2020",184.01,195,204.78,183.8,184.15M,-6.05%
"Mar 16, 2020",195.85,194,196.7,186,174.27M,-1.38%
"Mar 13, 2020",198.6,175,199.52,174.3,263.04M,12.90%
"Mar 12, 2020",175.91,185.15,187.87,173.14,197.97M,-9.57%
"Mar 11, 2020",194.53,202,204.33,192.05,138.30M,-3.32%
"Mar 10, 2020",201.2,197.99,212.74,184.86,244.54M,-8.54%
"Mar 06, 2020",219.99,228,229.2,216.67,104.45M,-5.31%
"Mar 05, 2020",232.33,237,238.72,230.64,57.08M,-1.25%
"Mar 04, 2020",235.27,234.13,236.7,232.62,54.27M,-0.57%
"Mar 03, 2020",236.63,233,239,232.28,83.65M,3.71%
"Mar 02, 2020",228.17,238.93,241,218.86,101.99M,-2.22%
"Feb 28, 2020",233.36,235,239,231,124.63M,-3.92%
"Feb 27, 2020",242.88,247.5,248.98,242,58.24M,-3.16%
"Feb 26, 2020",250.8,244.75,251.21,243.22,67.76M,2.29%
"Feb 25, 2020",245.19,247.98,249,245.17,41.06M,-2.24%
"Feb 21, 2020",250.8,248.35,251.49,247.24,27.76M,0.26%
"Feb 20, 2020",250.15,250.03,252.17,249.13,30.72M,0.18%
"Feb 19, 2020",249.7,250.37,250.68,247.95,25.80M,0.20%
"Feb 18, 2020",249.2,250.07,250.44,247.57,36.37M,-0.86%
"Feb 17, 2020",251.36,252.5,253.1,250.13,26.43M,-0.15%
"Feb 14, 2020",251.75,254.4,254.4,251.4,30.02M,-0.84%
"Feb 13, 2020",253.89,253.62,255.18,252.5,36.73M,-0.24%
"Feb 12, 2020",254.5,255.4,255.49,252.31,52.52M,0.00%
"Feb 11, 2020",254.5,253.75,259.77,253,79.45M,0.89%
"Feb 10, 2020",252.26,254.55,255.73,252.07,35.22M,-0.80%
"Feb 07, 2020",254.3,253.1,254.3,248.73,50.23M,0.87%
"Feb 06, 2020",252.11,256.5,258,251.86,43.62M,-1.21%
"Feb 05, 2020",255.2,255.89,257.66,253.14,50.76M,-0.08%
"Feb 04, 2020",255.4,255.3,257.38,252.9,49.79M,0.56%
"Feb 03, 2020",253.99,251.8,254.96,251.1,52.73M,0.71%
"Jan 31, 2020",252.2,258.5,259.2,252.17,47.92M,-1.99%
"Jan 30, 2020",257.31,258,258.69,255.27,31.77M,-1.01%
"Jan 29, 2020",259.94,258.4,261.57,257.61,35.05M,0.87%
"Jan 28, 2020",257.7,257,258.84,254.1,48.14M,0.93%
"Jan 27, 2020",255.32,261,262.1,255.32,56.45M,-3.83%
"Jan 24, 2020",265.49,264.5,267.5,264.21,27.34M,0.67%
"Jan 23, 2020",263.73,264.64,266.89,262.24,40.60M,-1.05%
"Jan 22, 2020",266.54,268.72,270.8,265.5,44.28M,-0.57%
"Jan 21, 2020",268.06,265.5,268.9,263.02,38.08M,0.67%
"Jan 20, 2020",266.28,263.2,266.97,261.8,29.80M,1.44%
"Jan 17, 2020",262.5,258.2,262.82,257.75,44.91M,1.94%
"Jan 16, 2020",257.51,257.11,259.51,256.1,40.25M,0.47%
"Jan 15, 2020",256.31,258.49,258.91,254.21,49.36M,-1.06%
"Jan 14, 2020",259.05,262.5,263.22,258.62,31.13M,-1.28%
"Jan 13, 2020",262.4,258.3,262.4,257.15,25.86M,1.63%
"Jan 10, 2020",258.19,257.86,259.25,256.88,18.85M,0.08%
"Jan 09, 2020",257.99,259.4,261.76,257.01,38.33M,-0.45%
"Jan 08, 2020",259.15,253.57,259.15,253.03,40.82M,2.07%
"Jan 06, 2020",253.9,254.75,254.84,251.4,22.35M,-0.43%
"Jan 03, 2020",255,255.99,258.19,253.7,35.85M,0.10%
Highest: 296.07,Lowest: 172.15,Difference: 123.92,Average: 234.52,Change %: 14.24,,
