Date,Price,Open,High,Low,Vol.,Change %
"Mar 18, 2020",34.75,36,36.5,33.5,1.90M,-6.08%
"Mar 17, 2020",37,34.5,38,33.95,1.08M,7.09%
"Mar 16, 2020",34.55,32,36.75,32,1.25M,-7.12%
"Mar 13, 2020",37.2,37.7,39.1,35.8,940.47K,1.64%
"Mar 12, 2020",36.6,36.45,38.5,33.5,2.28M,-5.91%
"Mar 11, 2020",38.9,40.3,40.3,37.9,673.77K,-4.89%
"Mar 10, 2020",40.9,41.15,41.9,38.6,1.87M,8.20%
"Mar 09, 2020",37.8,38,40.9,36,1.80M,-13.40%
"Mar 06, 2020",43.65,45.2,45.2,43,735.66K,-4.59%
"Mar 05, 2020",45.75,46.5,46.5,45.1,457.69K,-1.82%
"Mar 04, 2020",46.6,44.3,46.8,44.3,1.10M,4.95%
"Mar 03, 2020",44.4,43.5,45.6,43.4,2.01M,2.78%
"Mar 02, 2020",43.2,40,43.9,39.15,1.27M,9.51%
"Feb 28, 2020",39.45,39.9,39.9,37.3,868.85K,0.13%
"Feb 27, 2020",39.4,39.25,40.6,37.65,1.05M,0.38%
"Feb 26, 2020",39.25,40.2,40.65,39.2,899.19K,-7.54%
"Feb 21, 2020",42.45,43.5,43.5,42.1,736.08K,-0.82%
"Feb 20, 2020",42.8,42.35,43.3,41.75,1.06M,1.66%
"Feb 19, 2020",42.1,42.4,43.5,41.8,453.86K,-0.36%
"Feb 18, 2020",42.25,44.15,44.15,41.2,1.08M,-3.54%
"Feb 17, 2020",43.8,42.8,44.1,42.8,230.42K,2.10%
"Feb 14, 2020",42.9,44,44.65,41.95,1.25M,-2.83%
"Feb 13, 2020",44.15,44.7,44.7,43,452.62K,-2.54%
"Feb 12, 2020",45.3,47,47,44.45,369.63K,0.00%
"Feb 11, 2020",45.3,46,46.6,44.9,606.66K,-2.58%
"Feb 10, 2020",46.5,46.95,47.3,46,224.10K,-1.06%
"Feb 07, 2020",47,46.9,47.8,45.5,631.77K,0.11%
